English (default),English (default),LANGUAGE_CODE,
English,English,LANGUAGE_NAME_en,
Français,Français,LANGUAGE_NAME_fr,
Deutsch,Deutsch,LANGUAGE_NAME_de,
Español,Español,LANGUAGE_NAME_es,
Español Latino Americano,Español Latino Americano,LANGUAGE_NAME_es-419,
Português,Português,LANGUAGE_NAME_pt,
Italiano,Italiano,LANGUAGE_NAME_it,
日本語,日本語,LANGUAGE_NAME_jp,
한국어,한국어,LANGUAGE_NAME_ko,
BRO {0},兄贵 {0},BRO,
{0} SECONDS LEFT,剩余{0}秒,CAMPAIGN_SECONDS_LEFT,
[HAS JOINED],[ 已加入 ],CHAT_HAS_JOINED,
Requesting Host Restart,请求主机重启,CHAT_HOST_RESTART,
[IS HOSTING NOW],[ 创建主机中 ],CHAT_IS_HOSTING,
BEST,最佳,CUSTOM_CAMPAIGN_BEST,
BROTAL,兄残,CUSTOM_CAMPAIGN_BROTAL,
CHALLENGING,挑战,CUSTOM_CAMPAIGN_CHALLENGING,
Hot off the presses!,新鲜出炉！,CUSTOM_CAMPAIGN_DESCRIPTION_1,
The Best of the Best!,精品中的精品！,CUSTOM_CAMPAIGN_DESCRIPTION_2,
Hippest Map Around,周围最火爆的地图,CUSTOM_CAMPAIGN_DESCRIPTION_3,
"You just Can’t Get Enough Of these guys, can you?",你还是意犹未尽，对吧？,CUSTOM_CAMPAIGN_DESCRIPTION_4,
Suppose you have to play these maps...,我看你必须玩下这些地图……,CUSTOM_CAMPAIGN_DESCRIPTION_5,
Weekend Workshop Brodown Competition Winners,周末工坊兄贵赛获胜图,CUSTOM_CAMPAIGN_DESCRIPTION_6,
Unpublished and Locally Saved Maps,未发布的本机地图,CUSTOM_CAMPAIGN_DESCRIPTION_7,
DOWNLOADING,下载中,CUSTOM_CAMPAIGN_DOWNLOADING,
No Description Provided,未提供描述,CUSTOM_CAMPAIGN_NODESCRIP,
TRENDING,热度,CUSTOM_CAMPAIGN_TRENDING,
VOTES,票数,CUSTOM_CAMPAIGN_VOTES,
BLRRGGGGG,卟啦啦,CUTSCENE_ACIDCRAWLER,
TORQUED FOR TERROR,扭转恐怖,CUTSCENE_BONEWURM,
TACO HELL,墨西哥卷饼地狱,CUTSCENE_BOOMER,
JOINS THE BATTLE,加入战斗,CUTSCENE_BRO_UNLOCK,
THE PINNACLE OF TERRORIST GYMING TECHNOLOGY,最顶级的恐怖健身技术,CUTSCENE_BRUISER,
"A FORCEFIELD, BUT DEATHLIER",更为危险的驻军地,CUTSCENE_DEATHFIELD,
THE PINNACLE OF UNDEAD GYMING TECHNOLOGY,最顶级的不死健身技术,CUTSCENE_EXECUTIONERS,
DO YOU HEAR ME?,你听到了吗？,CUTSCENE_GR666,
THE WEAK SPOT DEEP IN THE INFESTED CAVES,位于虫灾洞穴深处的弱点,CUTSCENE_HEART_OF_HIVE,
BAD BREATH,难闻气味,CUTSCENE_HUMONGOCRAWLER,
"Broforce, before you go, I want to
introduce you to someone...",兄贵军团，在你走之前，我想介绍个人给你认识……,CUTSCENE_JESUS_1,
"Hello, friend. I must ask one last thing of you.",你好啊，朋友。我要问你最后一件事。,CUTSCENE_JESUS_2,
"The Earth is now free of terrorism, 
and finally at peace.",恐怖主义的威胁已消失，地球终于迎来了和平。,CUTSCENE_JESUS_3,
"An American fast food restaurant is on every
street corner, and American is spoken everywhere --",美式快餐馆开满了大街小巷，全世界都在学美国话——,CUTSCENE_JESUS_4,
-- even in England.,——英国佬的话也越来越美国化。,CUTSCENE_JESUS_5,
There is nothing left to do here for a soldier.,这里已经没有战士的事了。,CUTSCENE_JESUS_6,
"Come with me, and live in peace...",跟我来吧，安心地生活在……,CUTSCENE_JESUS_7,
...in Texas.,……德克萨斯。,CUTSCENE_JESUS_8,
OVERCOMPENSATE MUCH?,矫枉过正？,CUTSCENE_MEGACOCKTER,
"Ah, Broforce. You have done the impossible.",啊，兄贵军团。你们完成了不可能的任务。,CUTSCENE_PRESIDENT_1,
"You have brought liberty, and justice,
and peace to the world.",你们把自由、正义以及和平带给了世界。,CUTSCENE_PRESIDENT_2,
"After all you have done, I have but one 
more request. High five me, Bro!",我还有个不情之请，就是跟我来次击掌，兄贵！,CUTSCENE_PRESIDENT_3,
"World leaders have voted unanimously
to elect you grand emperor of the world!",各国首脑都一致同意推举你们为世界之王！,CUTSCENE_PRESIDENT_4,
"Gentlemen, a ceremony held in your honor awaits!",绅士们，为你们举办的庆典正等着呢！,CUTSCENE_PRESIDENT_5,
"How did you know that was a lizardman imposter!?
Thanks all the same!","你怎么知道那是蜥蜴骗子！？
总之谢谢你了！",CUTSCENE_PRESIDENT_6,
DEATH FROM EVERYWHERE,尸横遍野,CUTSCENE_RAILFORTRESS,
LORD OF TERROR,恐怖之王,CUTSCENE_SATAN,
DEATH FROM ABOVE,天降死神,CUTSCENE_SKYFORTRESS,
SURPRIZE!,惊喜！,CUTSCENE_STEALTHTANK,
WHAT IS LOVE?,爱为何物？,CUTSCENE_TERRORBOT,
TAKING TERRORISM TO NEW HEIGHTS,将恐怖主义带向新高度,CUTSCENE_TERRORKANNON,
AIR SUPERIORITY TECHNOLOGY,空中技术优势,CUTSCENE_TERRORKOPTER,
THE CULMINATION OF BOTH TERROR AND ALIEN THREATS,恐怖主义和外星威胁的顶点,CUTSCENE_TERRORKRAWLER,
BACKSPACE,回退,DAISY_WHEEL_LEGEND_BACKSPACE,
CLOSE,关闭,DAISY_WHEEL_LEGEND_CLOSE,
NUMBERS,数字,DAISY_WHEEL_LEGEND_NUMBERS,
SEND,发送,DAISY_WHEEL_LEGEND_SEND,
SPACE,空格,DAISY_WHEEL_LEGEND_SPACE,
DOOM METER,末日指数,DOOM_METER,
Connection Failed,连接失败,ERROR_CONNECTION_FAILED,
Kicked By,你被这家伙踢了：,ERROR_KICKEDBY,
You Were Kicked From The Game,你被踢出了游戏,ERROR_KICKEDFROMGAME,
Missing Key,密钥丢失,ERROR_MISSING_KEY,
"A network error occurred.
You got disconnected.","网络出现错误。
你断开了连接。",ERROR_NETWORK_DISCONNECT,
A network disconnection occurred while you were trying to join a game you were invited to.,在你被邀请加入游戏的时候网络失去了连接。,ERROR_NETWORK_DISCONNECT_INVITE,
The system was unable to find a valid user bound to your controller.,由于你控制器的原因，系统无法找到有效玩家。,ERROR_NO_PRIMARY_PLAYER,
Have you got non english characters in your PC name? This can cause an issue with the server,你的网名是否含有非英文字母？这会让服务器出问题。,ERROR_NON_ENGLISH_CHARACTERS,
Online Not Available,无法使用在线功能,ERROR_ONLINE_NOT_AVAILABLE,
You must update the application to use network features.,你必须升级应用才能使用网络功能。,ERROR_PATCH_REQUIRED,
The session you tried to join is full.,The session you tried to join is full.,ERROR_PS_SESSION_FULL,
"There was a problem with the""PlayStation 4"" system session that you were invited to.","There was a problem with the""PlayStation 4"" system session that you were invited to.",ERROR_PS_SESSION_INVITE_PROBLEM,
VERSION MISMATCH. THIS PLAYER HAS A NEWER BUILD.,版本不匹配。该玩家用的是新的游戏版本。,ERROR_VERSION_MISMATCH_NEWER,
VERSION MISMATCH. THIS PLAYER HAS AN OLDER BUILD.,版本不匹配。该玩家用的是老的游戏版本。,ERROR_VERSION_MISMATCH_OLDER,
JOINING...,加入中……,GEN_MESSAGE_JOINING,
Please wait...,请等待……,GEN_MESSAGE_WAIT,
WAITING FOR HOST...,等待主机中……,GEN_MESSAGE_WAITINGHOST,
INFESTATION METER,感染指数,INFESTATION_METER,
FAILED TO JOIN SESSION. SESSION NO LONGER EXISTS.,会话不存在，无法加入。,JOIN_SESSION_FAILED,
DROP OUT,退出,JOINSCREEN_DROPOUT,
INVITE FRIEND,邀请好友,JOINSCREEN_INVITEFRIEND,
JOIN,加入,JOINSCREEN_JOIN,
JOIN GAME,加入游戏,JOINSCREEN_JOINGAME_TITLE,
PLAYERS CAN ALSO DROP IN DURING THE GAME,玩家也能在游戏中途加入,JOINSCREEN_PLAYERCANDROPIN,
PRESS [ENTER] OR GAMEPAD [BACK] BUTTON TO CHAT,按下 [ENTER] 或手柄上的 [BACK] 来聊天,JOINSCREEN_PRESSENTERTOCHAT,
TO JOIN GAME,加入游戏,JOINSCREEN_TOJOINGAME,
ARCADE,街机,LOBBY_ARCADE,
CUSTOM MAP,自定义地图,LOBBY_CUSTOM_MAP,
MISSION,关卡,LOBBY_MISSION,
N/A,无,LOBBY_N_A,
NO GAMES AVAILABLE,无可用游戏,LOBBY_NO_GAMES_AVAILABLE,
WORLD CAMPAIGN,世界战役,LOBBY_WORLD_CAMPAIGN,
"This game saves data automatically at certain points.

Do not turn off your ""PlayStation 4"" system while
the following icon is displayed on screen.","This game saves data automatically at certain points.

Do not turn off your ""PlayStation 4"" system while
the following icon is displayed on screen.",LOC_AUTOSAVE_PS4,
"This game saves data automatically at certain points.

Do not turn off your console while
the following icon is displayed on screen.","This game saves data automatically at certain points.

Do not turn off your console while
the following icon is displayed on screen.",LOC_AUTOSAVE_SWITCH,
Chat is disabled on your Sony Entertainment Network account due to chat restrictions.,Chat is disabled on your Sony Entertainment Network account due to chat restrictions.,LOC_CHAT_RESTRICTION,
Please reconnect the wireless controller,Please reconnect the wireless controller,LOC_CTRL_DISC_PS4,
PRESS FIRE TO PAY RESPECTS,按射击键表达敬意,LOC_GRAVEYARD_PRESSFIRERESPECT,
TO PAY RESPECTS,致敬,LOC_GRAVEYARD_RESPECT,
Friends,好友,LOC_HOST_TYPE_FRIENDS,
Private,私人,LOC_HOST_TYPE_PRIVATE,
Public,公共,LOC_HOST_TYPE_PUBLIC,
Game type:,游戏类型：,LOC_HOST_TYPE_TITLE,
AFK.  YOU ARE NOW SPECTATING.,放松双手吧。你现在正在旁观。,LOC_HUD_AFK,
DISCONNECTED,已断开连接,LOC_HUD_DISCONNECTED,
GAME IS FULL. YOU ARE SPECTATING.,游戏人数已满。你现在正在旁观。,LOC_HUD_GAMEFULL,
LIVES,剩余生命,LOC_HUD_LIVES,
PRESS FIRE TO JOIN GAME,按射击键加入游戏,LOC_HUD_PRESSTOJOIN,
PRESS [L]+[R] TO JOIN GAME,PRESS [L]+[R] TO JOIN GAME,LOC_HUD_PRESSTOJOIN_SWITCH,
Waiting for other players,正等待其它玩家,LOC_HUD_WAITING_FOR_PLAYERS,
WINS,获胜,LOC_HUD_WINS,
Let's play Broforce!,我们来玩兄贵军团吧！,LOC_INVITE_MSG,
CHAT,聊天,LOC_NEW_CHAT,
PLAYERS,玩家,LOC_NEW_JOIN_PLAYERS,
Online service is disabled on your Sony Entertainment Network account due to parental control settings.,Online service is disabled on your Sony Entertainment Network account due to parental control settings.,LOC_PARENTAL_CTRL,
Failed to join game session due to parental control settings.,由于家长控制设置，你无法加入游戏会话。,LOC_PARENTAL_CTRL_FAIL,
"You need to have ""PlayStation Plus"" to use this online feature.","You need to have ""PlayStation Plus"" to use this online feature.",LOC_PS_PLUS,
"Please connect to ""PlayStation Network"" to access this feature","Please connect to ""PlayStation Network"" to access this feature",LOC_PSN_CONNECT,
"You have been signed out of ""PlayStation Network"". Online features will not be available until you sign in.","You have been signed out of ""PlayStation Network"". Online features will not be available until you sign in.",LOC_PSN_SIGN_IN,
ARCADE MODE,街机模式,MENU_ARCADE_MODE,
ANNOUNCER: {0},旁白：{0},MENU_AUDIO_ANNOUNCER,
MASTER VOLUME: {0} %,主音量：{0} %,MENU_AUDIO_MASTER_VOLUME,
MUSIC VOLUME: {0} %,音乐音量：{0} %,MENU_AUDIO_MUSIC_VOLUME,
BACK,返回,MENU_BACK,
Are you sure you want to clear the data ?,你确定要删除数据吗？,MENU_CLEAR_DATA_WARNING,
CONTINUE CAMPAIGN,继续战役,MENU_CONTINUE_CAMPAIGN,
CLEAR,清除,MENU_CONTROLS_CLEAR,
DASH: {0},冲刺：{0},MENU_CONTROLS_DASH,
DOWN: {0},下：{0},MENU_CONTROLS_DOWN,
FIRE: {0},射击：{0},MENU_CONTROLS_FIRE,
SETUP GAMEPAD,设置手柄,MENU_CONTROLS_GAMEPAD,
SETUP GAMEPAD 1,设置手柄 1,MENU_CONTROLS_GAMEPAD_1,
SETUP GAMEPAD 2,设置手柄 2,MENU_CONTROLS_GAMEPAD_2,
SETUP GAMEPAD 3,设置手柄 3,MENU_CONTROLS_GAMEPAD_3,
SETUP GAMEPAD 4,设置手柄 4,MENU_CONTROLS_GAMEPAD_4,
GESTURE: {0},摆姿势：{0},MENU_CONTROLS_GESTURE,
HIGH FIVE/MELEE/USE: {0},击掌/近战/使用：{0},MENU_CONTROLS_HIGHFIVE,
JUMP: {0},跳跃：{0},MENU_CONTROLS_JUMP,
JUMP (CAN USE SAME KEY AS UP): {0},跳跃（可与上键相同）：{0},MENU_CONTROLS_JUMP_KB,
SETUP KEYBOARD 1,设置键盘 1,MENU_CONTROLS_KEYBOARD_1,
SETUP KEYBOARD 2,设置键盘 2,MENU_CONTROLS_KEYBOARD_2,
SETUP KEYBOARD 3,设置键盘 3,MENU_CONTROLS_KEYBOARD_3,
SETUP KEYBOARD 4,设置键盘 4,MENU_CONTROLS_KEYBOARD_4,
LEFT: {0},左：{0},MENU_CONTROLS_LEFT,
NONE,无,MENU_CONTROLS_NONE,
PRESS KEY,按键,MENU_CONTROLS_PRESSKEY,
RIGHT: {0},右：{0},MENU_CONTROLS_RIGHT,
SPECIAL: {0},特殊：{0},MENU_CONTROLS_SPECIAL,
PAUSE: {0},暂停：{0},MENU_CONTROLS_START,
UP: {0},上：{0},MENU_CONTROLS_UP,
Enter Password:,Enter Password:,MENU_CUSTOM_GAME_ENTER_PASSWORD,字库问题
HARD,困难,MENU_DIFFICULTY_HARD,
NORMAL,普通,MENU_DIFFICULTY_NORMAL,
PRESS,按下,MENU_ENDGAME_PRESS,
TO CONTINUE,  继 续 游 戏,MENU_ENDGAME_TO_CONTINUE,
PLAY THROUGH ALL THE LEVELS WITHOUT BEING BURDENED BY OUR OVERBEARING NARRATIVE!,直到通关都可以不用忍受我们傲慢的解说员！,MENU_EXPLANATION_ARCADE,
HARD IS BRUTAL! WE RECOMMEND YOU TRY PLAYING ON NORMAL FIRST!,困难即是残酷！我们推荐你优先尝试普通难度！,MENU_EXPLANATION_HARD,
"IRONBRO ON HARD IS NOT EVEN REMOTELY FAIR AND WAS NOT DESIGNED TO BE BEATABLE.
PLAY AT YOUR OWN RISK!","硬汉加困难就是赖皮难度，它不是以能通关为标准来设计的。
非要玩的话后果自负！",MENU_EXPLANATION_HARD_IRONBRO,
EACH BRO CAN ONLY DIE ONCE! LOSE ALL BROS AND YOU LOSE! SINGLE PLAYER ONLY,每位兄贵只能死一次！全死了你就输了！仅限单人模式,MENU_EXPLANATION_IRONBRO,
You need to unlock more bros to unlock IRONBRO Mode!,你需要解锁更多兄贵来开启硬汉模式！,MENU_EXPLANATION_IRONBRO_MOREUNLOCKS,
UNLOCK ONE MORE BRO TO UNLOCK IRONBRO MODE!,还需要解锁多一名兄贵来开启硬汉模式！,MENU_EXPLANATION_IRONBRO_ONEMOREUNLOCK,
PASSWORD:,密码：,MENU_HOST_GAME_PASSWORD,
HOST!,做主机,MENU_HOST_ONLINE_HOST,
ONLINE ID:,网络ID：,MENU_HOST_ONLINE_ID,
PLAYER LIMIT:,人数限制：,MENU_HOST_ONLINE_LIMIT,
GAME NAME:,游戏名称：,MENU_HOST_ONLINE_NAME,
NO NAME,没有名称,MENU_HOST_ONLINE_NONAME,
Name:,名字：,MENU_HOST_ONLINE_PLAYER_NAME,
PRIVATE,私人,MENU_HOST_ONLINE_PRIVATE,
PUBLIC,公开,MENU_HOST_ONLINE_PUBLIC,
GAME TYPE,游戏类型,MENU_HOST_ONLINE_TYPE,
"CAUTION, AREAS HAVE BEEN LIBERATED THAT YOU HAVE YET TO VISIT",注意，你还没去过的区域已经被解放了,MENU_JOIN_ONLINE_CAUTION,
"FAILED TO JOIN, CONNECTION TIMED OUT",连接超时，无法加入,MENU_JOIN_ONLINE_FAIL_TIMEOUT,
"FAILED TO JOIN, HOST UNRESPONSIVE",主机无响应，无法加入,MENU_JOIN_ONLINE_FAIL_UNRESPONSIVE,
GAME,游戏,MENU_JOIN_ONLINE_HEADER_GAME,
HOST,主机,MENU_JOIN_ONLINE_HEADER_HOST,
MAP,地图,MENU_JOIN_ONLINE_HEADER_MAP,
MODE,模式,MENU_JOIN_ONLINE_HEADER_MODE,
PROGRESS,进度,MENU_JOIN_ONLINE_HEADER_PROGRESS,
JOINING,加入中,MENU_JOIN_ONLINE_JOINING,
CONTINUE WITHOUT SAVING,不保存继续,MENU_JOIN_ONLINE_NO_SAVE,
OPEN SLOTS,空余位置,MENU_JOIN_ONLINE_OPEN_SLOTS,
OVERWRITE MY PROGRESS,覆盖我的进度,MENU_JOIN_ONLINE_OVERWRITE,
REFRESH,刷新,MENU_JOIN_ONLINE_REFRESH,
REFRESHING,刷新中,MENU_JOIN_ONLINE_REFRESHING,
SORT BY:,排序基准,MENU_JOIN_ONLINE_SORT_BY,
CUSTOM CAMPAIGN ^,自定义战役,MENU_MAIN_CUSTOM_CAMPAIGN,
CUSTOM CAMPAIGN,自定义战役,MENU_MAIN_CUSTOM_CAMPAIGN_HEADER,
DAILY CHALLENGE,每日挑战,MENU_MAIN_DAILY,
EXIT,退出,MENU_MAIN_EXIT,
JOIN LOCAL,加入本地,MENU_MAIN_JOIN_LOCAL,
JOIN ONLINE ^,加入网战,MENU_MAIN_JOIN_ONLINE,
LEVEL EDITOR,关卡编辑器,MENU_MAIN_LEVEL_EDITOR,
OPTIONS,选项,MENU_MAIN_OPTIONS,
START,开始,MENU_MAIN_START,
VERSUS,对战,MENU_MAIN_VERSUS,
IRON BRO,硬汉模式,MENU_MODE_IRONBRO,
ONLINE NOT SUPPORTED,不支持联网,MENU_ONOFFLINE_ONLINE_NOT_SUP,
HOST LOCAL,本地主机,MENU_ONOFFLINE_PLAY_LOCAL,
PLAY OFFLINE,离线游玩,MENU_ONOFFLINE_PLAY_OFFLINE,
HOST ONLINE,联网主机,MENU_ONOFFLINE_PLAY_ONLINE,
AUDIO OPTIONS,音频选项,MENU_OPTIONS_AUDIO,
CAMERA SHAKE: {0} %,屏幕震幅：{0} %,MENU_OPTIONS_CAMERA_SHAKE,
